2023-10-03T17:35	SK	259	600	48.690222	22.350595	114181621
2023-10-03T18:50	HU	330	10	48.353757	22.309404	114321089,115118335
2023-10-03T20:10	MD	0162	100	48.218194	28.188125	114204559
2023-10-03T20:30	RO	822	900	47.983998	25.907781	114031402,114068442
2023-10-03T20:30	RO	822	900	47.985355	25.913543	114204239
2023-10-03T21:17	SK	253	50	48.705682	22.346117	114680617,115891688
2023-10-04T00:30	MD	0498	800	46.866086	29.89967	114283998,114283999
2023-10-04T00:40	RO	254	100	48.020199	23.529003	114079893
2023-10-04T02:00	RO	907	5	48.194479	26.370522	115224696
2023-10-04T09:50	RO	364		48.053782	24.21136	115180900
2023-10-04T10:55	RO	919	30000	48.540978	26.478019	114040282
2023-10-04T11:00	RO	736	16000	48.251709	25.197519	114444588
2023-10-04T11:00	RO	736	16000	48.089503	25.286036	114447433
2023-10-04T12:35	RO	290	500	47.937245	23.86176	114421187
2023-10-04T13:15	MD	0107/6	25000	48.449656	27.411458	113968660
2023-10-04T14:30	RO	254	100	48.020738	23.527608	114117029,114117045
2023-10-04T15:20	RO			48.009249	25.574674	115966104
2023-10-04T15:45	RO	755	1000	47.944048	25.546122	115263521
2023-10-04T18:30	MD	0411/7	20000	47.522208	29.518134	115612984,115612985
2023-10-04T20:15	MD	0753/8	300	45.79246	28.709217	113974043,113974046
2023-10-04T20:45	HU	200	20	48.197524	22.562335	114383861,114945819
2023-10-04T21:35	MD	0771/17	800	45.520246	28.497966	114498094
2023-10-04T21:35	MD	0771/17	800	45.524753	28.517388	114498095
2023-10-04T21:35	MD	0771/17	800	45.521154	28.517282	114810951,114821377
2023-10-04T22:00	MD	0519	2000	46.766412	29.990901	114307858
2023-10-04T23:35	MD	0322/2	300	47.735969	29.218045	115082003,117547971
2023-10-05T09:00	RO	736	18000	48.252607	25.197519	114075905
2023-10-05T11:00	RO	364	15000	48.053961	24.214149	114370003
2023-10-05T11:35	RO	919	30000	48.543133	26.477182	114044108
2023-10-05T12:30	HU	230	300	48.255964	22.491414	118159404,118159405,118159406,118159408,118370234
2023-10-05T13:50	MD	0528	1500	46.734859	29.992074	114307847
2023-10-05T14:30	SK	259	3000	48.684364	22.382416	115065343
2023-10-05T16:30	MD	0126	1000	48.452587	27.799843	114111817
2023-10-05T18:30	MD	0620/13	4000	46.357147	29.943182	115150057
2023-10-05T18:55	MD	0107/6	25000	48.449297	27.411737	114068580
2023-10-05T20:00	SK	327	600	48.576598	22.174265	114680593
2023-10-05T20:25	RO	254	100	48.020379	23.527887	114285671
2023-10-05T21:55	MD	0738/25	300	45.988781	28.909281	114032508
2023-10-05T22:15	RO	311		47.973876	24.008764	114470384
2023-10-05T23:30	HU			48.197187	22.637374	114530013
2023-10-05T23:40	MD		14000	46.697141	30.500849	114338633,114338635,114338637,114338639,114338640,114338642,114339909,114339910,114864192,114864193,114864194,114864195,114864196,114864197,114864198,114864199,114864200
2023-10-06T04:55	MD		1500	47.28841	29.616621	114338641,114873090
2023-10-06T07:25	HU	190	20	48.176255	22.566439	114272977,114383860,114448263,115398216
2023-10-06T10:15	MD	0124	300	48.460476	27.744851	114078715
2023-10-06T10:20	RO	400	20000	48.150406	24.282305	114467800
2023-10-06T11:05	RO	919	30000	48.541696	26.479135	114044107
2023-10-06T12:00	RO	400	20000	48.150047	24.28342	114370004
2023-10-06T12:20	MD	0528	1500	46.734859	29.991237	114307867
2023-10-06T13:00	RO	286	150	47.947552	23.84636	115133360,115235565
2023-10-06T14:00	RO	736	18000	48.251709	25.196404	114806842,114806843
2023-10-06T14:00	RO	736	20000	48.178475	25.342384	114862406
2023-10-06T14:20	RO	672	30000	47.994526	25.097872	114785912
2023-10-06T15:50	SK	51	2500	48.977136	22.537962	115065031,115065033
2023-10-06T16:00	MD	0124	0	48.458048	27.745306	114180927,114541426
2023-10-06T16:00	RO	575	15000	47.995244	25.098151	114871243,114871246
2023-10-06T18:50	MD	0090/1	10	48.436492	27.316539	114758485
2023-10-06T19:20	MD	0411/7	20000	47.61499	29.554957	114387170,115138469
2023-10-06T19:35	MD	0092	50	48.441337	27.337112	114218102
2023-10-06T20:15	MD	0178	300	48.1545	28.317927	114044417
2023-10-06T20:30	MD	0519	200	46.761051	29.968467	114284000
2023-10-06T21:10	MD	0037	12000	48.407425	26.609683	114643017
2023-10-06T21:50	MD	0285/5	4000	47.917271	29.23659	114016221
2023-10-06T22:20	RO	400		48.149508	24.281747	114470382
2023-10-07T02:20	MD	0762/25	300	45.720348	28.51715	114066255,114066256
2023-10-07T05:30	MD	0517/1	1500	46.792297	29.971025	114284003,114284004,114307845,114307849,114307851,114315117
2023-10-07T09:50	HU	130	6000	48.171849	22.723268	115739688,115780773
2023-10-07T11:20	RO	919	30000	48.541337	26.479414	114447551
2023-10-07T12:40	RO			48.008889	25.573558	115675404
2023-10-07T13:30	RO	434	30000	48.035516	24.758797	114956437
2023-10-07T13:30	RO	919	30000	48.541516	26.476624	116135871
2023-10-07T13:50	SK	61	2500	48.98121	22.517134	115365552
2023-10-07T14:05	RO	314		48.054321	24.213312	114825501
2023-10-07T15:00	RO	434	30000	48.035516	24.758518	114982945
2023-10-07T15:20	MD	0528	1500	46.735218	29.991795	114307844,114307880,114315115
2023-10-07T16:00	RO	865	15000	48.106831	26.053814	114111710
2023-10-07T16:00	RO	865	0	48.015712	26.20239	114139216
2023-10-07T16:20	RO	672	30000	48.093309	25.106244	114785911
2023-10-07T18:30	RO	707	5	47.91433	25.310952	115456340
2023-10-07T19:15	RO	400		48.149688	24.281468	114383996
2023-10-07T19:40	MD	0528	1500	46.735218	29.992632	114307852,114307861
2023-10-07T20:00	RO	867	2000	48.03562	26.182904	114068435
2023-10-07T20:30	HU	187	18000	48.252154	22.628562	115702541
2023-10-07T20:50	RO	842	2000	48.002101	26.044356	114068450
2023-10-07T21:00	MD			46.189098	29.146077	115296410,115356974
2023-10-07T22:40	RO	254	100	48.020379	23.528445	114117031
2023-10-07T23:10	RO	279	500	47.983387	23.806655	114217014
2023-10-07T23:20	MD		2000	47.288051	29.615784	114339912,114339913
2023-10-08T02:10	MD	0508	1000	46.836712	29.978701	114307848,114307853,114307878
2023-10-08T06:20	MD		300	47.288051	29.615505	114339914,114354871,114864202,114864203
2023-10-08T09:15	HU	108	200	48.105154	22.833765	114338779,114633177,115780771
2023-10-08T09:35	RO	320		47.935231	24.173681	114583809,114925694
2023-10-08T09:45	RO	320		47.93613	24.173402	115180899
2023-10-08T09:50	HU			48.16779	22.594707	119311605
2023-10-08T10:40	SK	259	3000	48.684723	22.382416	116439674
2023-10-08T14:20	MD		1200	47.013251	29.669498	114275022
2023-10-08T14:25	RO	320		47.936489	24.173681	114738464
2023-10-08T14:50	RO	345		47.936489	24.174239	114305390
2023-10-08T16:30	RO	305		47.973876	24.008486	114384002
2023-10-08T17:30	MD	0006	500	48.304082	26.641481	114415674,114415676
