RO	417	47.95664	24.59247	true
RO	418	47.95426	24.59562	true
RO	421	47.94879	24.59806	true
RO	424	47.9462	24.59702	true
RO	425	47.94525	24.6017	true
RO	430	47.9518	24.61085	true
RO	434	47.95178	24.62344	true
RO	436	47.94414	24.63023	true
RO	442	47.92976	24.6366	true
RO	449	47.91067	24.65265	true
RO	451	47.90888	24.66104	true
RO	458	47.89339	24.67324	true
RO	459	47.89139	24.67168	true
RO	460	47.88966	24.671	true
RO	461	47.88825	24.66974	true
RO	465	47.87643	24.66576	true
RO	466	47.87307	24.66777	true
RO	468	47.86974	24.66968	true
RO	470	47.86357	24.67266	true
RO	471	47.86114	24.68044	true
RO	472	47.85821	24.68325	true
RO	488	47.84394	24.73449	true
RO	490	47.83896	24.73967	true
RO	502	47.82452	24.78465	true
RO	506	47.82314	24.80117	true
RO	514	47.82114	24.82567	true
RO	528	47.77497	24.85117	true
RO	546	47.72483	24.90164	true
RO	564	47.73178	25.00412	true
RO	565	47.73435	25.00682	true
RO	575	47.72677	25.04167	true
RO	628	47.78906	25.15338	true
RO	631	47.79047	25.16583	true
RO	636	47.79389	25.16858	true
RO	639	47.80691	25.16834	true
RO	651	47.82871	25.1843	true
RO	652	47.82869	25.1874	true
RO	672	47.85863	25.22208	true
RO	674	47.86164	25.22215	true
RO	691	47.89465	25.25312	false
RO	699	47.89313	25.27174	false
RO	702	47.90088	25.28572	true
RO	703	47.90263	25.28929	true
RO	704	47.90682	25.29731	true
RO	705	47.91158	25.30617	true
RO	706	47.91266	25.30756	true
RO	707	47.91438	25.31111	false
RO	708	47.91401	25.31671	false
RO	710	47.91395	25.32927	true
RO	714	47.91421	25.33867	true
RO	718	47.91591	25.34676	false
RO	721	47.91619	25.3497	false
RO	722	47.91666	25.3537	false
RO	723	47.918	25.36742	false
RO	724	47.91899	25.37683	false
RO	725	47.91916	25.37845	true
RO	726	47.92009	25.38727	false
RO	728	47.92252	25.40873	false
RO	729	47.92301	25.41299	true
RO	730	47.92439	25.42522	false
RO	734	47.92615	25.44127	true
RO	736	47.92755	25.4537	false
RO	738	47.92882	25.46477	false
RO	739	47.92928	25.4691	true
RO	740	47.92947	25.47121	true
RO	741	47.92974	25.47375	false
RO	742	47.93102	25.48555	true
RO	745	47.93315	25.50399	true
RO	746	47.93332	25.50706	false
RO	747	47.9338	25.51492	false
RO	749	47.93405	25.51897	false
RO	752	47.93588	25.53446	false
RO	754	47.93522	25.53846	false
RO	757	47.93595	25.55095	true
RO	759	47.93632	25.55742	false
RO	760	47.93664	25.56268	false
RO	763	47.93727	25.5732	false
RO	764	47.93771	25.58083	false
RO	768	47.94109	25.60061	false
RO	770	47.94276	25.60584	false
RO	771	47.94438	25.61093	false
RO	772	47.94753	25.62085	false
RO	774	47.94889	25.62837	true
RO	777	47.9488	25.64964	true
RO	778	47.94938	25.65618	true
RO	779	47.94857	25.66152	true
RO	780	47.94773	25.66656	true
RO	785	47.94545	25.69335	true
RO	790	47.9411	25.71817	true
RO	794	47.94535	25.73336	true
RO	795	47.9417	25.7381	true
RO	796	47.94147	25.74156	true
RO	797	47.94075	25.75323	true
RO	798	47.9401	25.76425	true
RO	799	47.93948	25.77517	true
RO	800	47.94139	25.78181	true
RO	802	47.9454	25.79543	true
RO	803	47.94709	25.80015	true
RO	804	47.94954	25.80692	true
RO	806	47.95322	25.81643	true
RO	807	47.9541	25.8187	true
RO	808	47.95631	25.82034	true
RO	809	47.96382	25.82591	true
RO	810	47.96715	25.83757	true
RO	812	47.96889	25.85028	true
RO	813	47.97015	25.86138	true
RO	814	47.96904	25.86474	true
RO	815	47.96743	25.86966	true
RO	821	47.96951	25.90986	true
RO	822	47.97738	25.91469	true
RO	823	47.97742	25.92412	true
RO	824	47.97684	25.93092	true
RO	825	47.97575	25.94042	true
RO	826	47.97303	25.94455	true
RO	827	47.97087	25.95197	true
RO	829	47.97311	25.96383	true
RO	831	47.97528	25.97532	true
RO	832	47.97594	25.97981	true
RO	833	47.97733	25.98922	true
RO	836	47.98105	26.01483	true
RO	837	47.98141	26.01723	true
RO	838	47.98315	26.02872	true
RO	839	47.98449	26.03749	true
RO	840	47.98541	26.04354	true
RO	841	47.98692	26.05368	true
RO	842	47.98803	26.06106	true
RO	843	47.98589	26.07263	true
RO	844	47.98264	26.08467	true
RO	845	47.98047	26.09281	true
RO	846	47.97833	26.10101	true
RO	849	47.98225	26.11787	true
RO	850	47.98777	26.12665	true
RO	851	47.987	26.13104	true
RO	852	47.98593	26.13358	true
RO	856	47.98603	26.14414	true
RO	861	47.9956	26.18764	true
RO	862	47.99736	26.18936	true
RO	864	48.00792	26.1992	true
RO	865	48.0158	26.20253	true
RO	866	48.02451	26.20613	true
RO	867	48.02893	26.20796	true
RO	868	48.03301	26.20873	true
RO	870	48.04117	26.20978	true
RO	871	48.051	26.21231	true
RO	874	48.05493	26.2198	true
RO	876	48.06111	26.2319	true
RO	877	48.06571	26.24139	true
RO	878	48.06707	26.24439	true
RO	879	48.06891	26.24853	true
RO	880	48.07207	26.25551	true
RO	881	48.07304	26.25765	true
RO	882	48.07438	26.26122	true
RO	885	48.08617	26.27549	true
RO	886	48.09557	26.27802	true
RO	887	48.10073	26.28244	true
RO	888	48.10709	26.28448	true
RO	889	48.11357	26.28487	true
RO	890	48.11845	26.28731	true
RO	892	48.12802	26.294	true
RO	893	48.13369	26.29795	true
RO	894	48.13688	26.30237	true
RO	895	48.14394	26.3097	true
RO	896	48.14861	26.31668	true
RO	900	48.16686	26.33361	true
RO	901	48.17285	26.3299	true
RO	902	48.17623	26.32785	true
RO	903	48.18001	26.32918	true
RO	904	48.18238	26.33306	true
RO	905	48.18514	26.33384	true
RO	906	48.18768	26.34966	true
RO	907	48.19452	26.37066	true
RO	908	48.18866	26.38288	true
RO	911	48.20429	26.44242	true
RO	913	48.21585	26.4648	true
RO	914	48.2175	26.49157	true
RO	919	48.2438	26.58277	true
MD	0001	48.26102	26.62893	false
MD	0002	48.26402	26.6262	false
MD	0003	48.26447	26.62585	false
MD	0003/1	48.26602	26.62459	true
MD	0004/5	48.28169	26.62897	true
MD	0005	48.28928	26.6407	false
MD	0006	48.30491	26.64829	false
MD	0007	48.31026	26.66041	true
MD	0011	48.32724	26.69594	true
MD	0013	48.35998	26.69453	true
MD	0014	48.34587	26.70878	true
MD	0016	48.31333	26.73654	true
MD	0019	48.30237	26.76695	true
MD	0036	48.40547	26.70918	true
MD	0037	48.41172	26.72516	true
MD	0041	48.41846	26.77501	true
MD	0041/1	48.41859	26.77697	true
MD	0041/3	48.41935	26.7881	true
MD	0041/7	48.41825	26.80156	true
MD	0041/8	48.41764	26.8091	true
MD	0041/9	48.41716	26.81512	true
MD	0042	48.41603	26.82686	true
MD	0043/1	48.41366	26.84794	true
MD	0043/2	48.41324	26.85151	true
MD	0044	48.42023	26.8706	true
MD	0045	48.41971	26.87286	true
MD	0045/2	48.41596	26.88112	true
MD	0047	48.39703	26.90131	true
