116633931	MD	0436	2024-01-18T13:40	22000	3400		
116634342	MD	0500	2024-01-27T20:45	2000	8500		
116634343	MD	0510	2024-01-27T15:30	5000	3400		
116634345	MD	0518	2024-01-27T02:40	500	3400		
116634346	MD	0511	2024-01-24T16:30	8000	3400		
116634347	MD	0513	2024-01-25T05:55	200	8500		
116634349	MD		2024-01-24T10:15	13000	8500		
116634352	MD		2024-01-24T19:30	10	8500		
116634353	MD	0509	2024-01-24T19:30	10	8500		
116634355	MD	0513	2024-01-25T05:55	200	8500		
116634357	MD	0513	2024-01-25T05:55	200	8500		
116634360	MD	0517	2024-01-27T07:10	2500	8500		
116634364	MD	0497	2024-01-26T20:45	200	8500		
116638110	RO	400	2024-01-04T21:20		0		
116638112	RO	400	2024-01-05T15:00		0		
116638116	RO	400	2024-01-10T11:00		0		
116638118	RO	400	2024-01-18T00:00		0		
116638409	RO	207	2024-01-24T20:40		3400		
116653291	HU	203	2024-01-02T12:05	800	11050	48.20872315063519	22.557408739329524
116653293	HU	231	2024-01-13T23:45	1500	5950	48.26680379432065	22.48142142814686
116653303	HU	318	2024-01-16T14:10	20			
116653304	HU	187	2024-01-14T17:50	4000	13600	48.18054008132009	22.62138997188249
116653318	HU	171	2024-01-08T00:30	800	11050	48.13748917638624	22.605207094907726
116654438	MD	0295	2024-01-05T22:40	6000			
116654440	MD	0295	2024-01-05T22:40	6000			
116661449	MD		2024-01-25T20:00	1700	3400		
116664841	RO	310	2024-01-09T20:50	15	0	47.95197974185253	24.069420776858934
116664933	SK	256	2024-01-10T11:25	10	3400	48.70248965497726	22.345776750199068
116664968	RO	173	2024-01-13T13:30	2000	8500	48.046069350625324	23.359837705651064
116664969	RO	151	2024-01-24T23:20		8500		
116664970	RO	169	2024-01-26T13:10	2500	3400	48.059688539036514	23.338428126554156
116667138	RO		2024-01-20T17:30		8500		
116667505	MD	0280	2024-01-20T19:00	10000	13600		
116667567	MD	0436	2024-01-26T14:20	18000	8500		
116668000	MD	0697	2024-01-04T03:30	300	3400	46.51360302897504	29.166390152184064
116682204	MD	0107	2024-01-11T11:20	25000	-1	48.66592349492994	27.37912637071839
116682337	MD	0757	2024-01-27T17:10	100	8500		
116683452	MD	0107	2024-01-08T10:00	25000	-1	48.66592349492994	27.37912637071839
116683453	MD	0107	2024-01-21T21:40	25000	-1	48.66592349492994	27.37912637071839
116683454	MD	0107	2024-01-24T16:10	25000	-1	48.66592349492994	27.37912637071839
116683455	MD	0107	2024-01-11T11:00	25000	-1	48.66592349492994	27.37912637071839
116683458	MD	0081	2024-01-27T17:45	1500	8500	48.40040111432427	27.23325698806468
116683459	MD	0081	2024-01-27T17:45	1500	8500	48.40040111432427	27.23325698806468
116683473	RO	919	2024-01-28T06:10	30000	0	48.45947079027507	26.338621456324756
116683477	RO	919	2024-01-15T08:35	30000	0	48.45947079027507	26.338621456324756
116683479	RO	919	2024-01-17T11:30	30000	0	48.45947079027507	26.338621456324756
116683480	RO	919	2024-01-16T23:45	30000	0	48.45947079027507	26.338621456324756
116683482	MD	919	2024-01-29T06:05	30000	3400		
116683483	RO	919	2024-01-26T04:40	30000	8500	48.45947079027507	26.338621456324756
116684251	RO	262	2024-01-15T14:00	50	3400	48.00680324351273	23.601911181090177
116684294	RO	151	2024-01-24T23:20		8500		
116687185	MD		2024-01-30T17:30		8500		
116691307	RO	842	2024-01-24T20:55	9000	8500	48.067897481782694	26.046170008518573
116691322	RO	841	2024-01-27T17:55	400	13600	47.989787019123305	26.055186779354706
116691323	RO	841	2024-01-27T17:55	400	13600	47.989787019123305	26.055186779354706
116691324	RO	842	2024-01-24T20:55		8500		
116691347	MD	0041	2024-01-22T06:00	1000	4250		
